laptop_ID,Inches,Ram,Weight,Price_euros,Acer,Apple,Asus,Chuwi,Dell,Fujitsu,Google,HP,Huawei,LG,Lenovo,MSI,Mediacom,Microsoft,Razer,Samsung,Toshiba,Vero,Xiaomi,2 in 1 Convertible,Gaming,Netbook,Notebook,Ultrabook,Workstation,Screen Width,Screen Height,CPU Frequency,Memory Amount,Android,Chrome OS,Linux,Mac OS X,No OS,Windows 10,Windows 10 S,Windows 7,macOS,AMD_CPU,Intel_CPU,Samsung_CPU,AMD_GPU,ARM_GPU,Intel_GPU,Nvidia_GPU
1092,17.3,16,3.78,2499.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1093,15.6,4,2.1,540.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.3,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1094,15.6,4,2.31,940.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.3,500000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1095,12.5,8,0.99,1399.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2560,1440,1.2,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1096,17.3,32,4.6,3240.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.7,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1097,10.1,4,0.69,646.27,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1200,1.44,64000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1098,13.3,16,1.3,2049.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3840,2160,2.7,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1099,15.6,8,2.18,750.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1100,14.0,4,1.54,1030.99,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.3,500000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1101,15.6,8,1.9,1495.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1920,1080,2.5,256000.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
1102,14.0,8,1.7,1199.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.3,180000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1103,13.3,4,1.29,615.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3200,1800,1.5,32000.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1104,15.6,4,2.4,387.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.2,500000.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
1105,15.6,4,2.2,393.49,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.6,500000.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1106,15.6,4,1.86,345.99,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.0,1000000.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1107,17.3,8,2.7,1599.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1108,13.3,4,1.4,818.35,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,1.6,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1109,12.5,4,2.4,1599.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1366,768,2.3,128000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1110,15.6,8,2.4,799.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1111,15.6,8,2.36,638.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1112,17.3,8,2.6,1599.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.6,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1113,15.6,4,1.96,500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.6,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1114,17.3,16,4.3,2299.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.6,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1115,12.5,4,1.5,1135.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1366,768,2.3,500000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1116,12.5,4,1.5,1166.97,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1366,768,2.3,128000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1117,15.6,4,2.2,209.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.5,16000.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1118,17.3,8,3.0,2899.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1920,1080,2.6,1000000.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
1119,15.6,16,2.4,1199.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1120,12.5,8,1.5,1413.1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1366,768,2.3,256000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1121,17.3,8,2.9,1511.19,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.6,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1122,15.6,4,2.1,867.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,2.3,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1123,15.6,4,2.1,398.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,1000000.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
1124,15.6,16,2.59,1339.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.6,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1125,13.3,8,1.16,1699.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3200,1800,1.1,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1126,15.6,4,2.24,769.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.3,500000.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
1127,15.6,4,2.1,429.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.0,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1128,13.3,8,1.16,1969.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.5,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
